namespace,block_id,block,jar,storage_candidate
cfm,cfm:stripped_warped_kitchen_sink_light,stripped_warped_kitchen_sink_light,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:stripped_warped_mail_box,stripped_warped_mail_box,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:stripped_warped_park_bench,stripped_warped_park_bench,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:stripped_warped_table,stripped_warped_table,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:stripped_warped_upgraded_fence,stripped_warped_upgraded_fence,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:stripped_warped_upgraded_gate,stripped_warped_upgraded_gate,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:trampoline,trampoline,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_bedside_cabinet,warped_bedside_cabinet,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_blinds,warped_blinds,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_cabinet,warped_cabinet,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_chair,warped_chair,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_coffee_table,warped_coffee_table,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_crate,warped_crate,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_desk,warped_desk,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_desk_cabinet,warped_desk_cabinet,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_kitchen_counter,warped_kitchen_counter,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_kitchen_drawer,warped_kitchen_drawer,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_kitchen_sink_dark,warped_kitchen_sink_dark,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_kitchen_sink_light,warped_kitchen_sink_light,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_mail_box,warped_mail_box,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_park_bench,warped_park_bench,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_table,warped_table,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:warped_upgraded_fence,warped_upgraded_fence,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:warped_upgraded_gate,warped_upgraded_gate,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:white_cooler,white_cooler,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:white_grill,white_grill,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:white_kitchen_counter,white_kitchen_counter,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:white_kitchen_drawer,white_kitchen_drawer,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:white_kitchen_sink,white_kitchen_sink,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:white_picket_fence,white_picket_fence,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:white_picket_gate,white_picket_gate,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:white_sofa,white_sofa,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:yellow_cooler,yellow_cooler,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:yellow_grill,yellow_grill,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:yellow_kitchen_counter,yellow_kitchen_counter,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:yellow_kitchen_drawer,yellow_kitchen_drawer,cfm-forge-1.20.1-7.0.0-pre36.jar,True
cfm,cfm:yellow_kitchen_sink,yellow_kitchen_sink,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:yellow_picket_fence,yellow_picket_fence,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:yellow_picket_gate,yellow_picket_gate,cfm-forge-1.20.1-7.0.0-pre36.jar,False
cfm,cfm:yellow_sofa,yellow_sofa,cfm-forge-1.20.1-7.0.0-pre36.jar,False
create,create:acacia_window,acacia_window,create-1.20.1-6.0.8.jar,False
create,create:acacia_window_pane,acacia_window_pane,create-1.20.1-6.0.8.jar,False
create,create:adjustable_chain_gearshift,adjustable_chain_gearshift,create-1.20.1-6.0.8.jar,True
create,create:analog_lever,analog_lever,create-1.20.1-6.0.8.jar,False
create,create:andesite_alloy_block,andesite_alloy_block,create-1.20.1-6.0.8.jar,False
create,create:andesite_bars,andesite_bars,create-1.20.1-6.0.8.jar,False
create,create:andesite_belt_funnel,andesite_belt_funnel,create-1.20.1-6.0.8.jar,False
create,create:andesite_casing,andesite_casing,create-1.20.1-6.0.8.jar,False
create,create:andesite_door,andesite_door,create-1.20.1-6.0.8.jar,False
create,create:andesite_encased_cogwheel,andesite_encased_cogwheel,create-1.20.1-6.0.8.jar,True
create,create:andesite_encased_large_cogwheel,andesite_encased_large_cogwheel,create-1.20.1-6.0.8.jar,True
create,create:andesite_encased_shaft,andesite_encased_shaft,create-1.20.1-6.0.8.jar,True
create,create:andesite_funnel,andesite_funnel,create-1.20.1-6.0.8.jar,False
create,create:andesite_ladder,andesite_ladder,create-1.20.1-6.0.8.jar,False
create,create:andesite_pillar,andesite_pillar,create-1.20.1-6.0.8.jar,False
create,create:andesite_scaffolding,andesite_scaffolding,create-1.20.1-6.0.8.jar,False
create,create:andesite_table_cloth,andesite_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:andesite_tunnel,andesite_tunnel,create-1.20.1-6.0.8.jar,False
create,create:asurine,asurine,create-1.20.1-6.0.8.jar,False
create,create:asurine_pillar,asurine_pillar,create-1.20.1-6.0.8.jar,False
create,create:bamboo_window,bamboo_window,create-1.20.1-6.0.8.jar,False
create,create:bamboo_window_pane,bamboo_window_pane,create-1.20.1-6.0.8.jar,False
create,create:basin,basin,create-1.20.1-6.0.8.jar,False
create,create:belt,belt,create-1.20.1-6.0.8.jar,False
create,create:birch_window,birch_window,create-1.20.1-6.0.8.jar,False
create,create:birch_window_pane,birch_window_pane,create-1.20.1-6.0.8.jar,False
create,create:black_nixie_tube,black_nixie_tube,create-1.20.1-6.0.8.jar,False
create,create:black_postbox,black_postbox,create-1.20.1-6.0.8.jar,False
create,create:black_sail,black_sail,create-1.20.1-6.0.8.jar,False
create,create:black_seat,black_seat,create-1.20.1-6.0.8.jar,False
create,create:black_table_cloth,black_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:black_toolbox,black_toolbox,create-1.20.1-6.0.8.jar,False
create,create:black_valve_handle,black_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:blaze_burner,blaze_burner,create-1.20.1-6.0.8.jar,False
create,create:blue_nixie_tube,blue_nixie_tube,create-1.20.1-6.0.8.jar,False
create,create:blue_postbox,blue_postbox,create-1.20.1-6.0.8.jar,False
create,create:blue_sail,blue_sail,create-1.20.1-6.0.8.jar,False
create,create:blue_seat,blue_seat,create-1.20.1-6.0.8.jar,False
create,create:blue_table_cloth,blue_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:blue_toolbox,blue_toolbox,create-1.20.1-6.0.8.jar,False
create,create:blue_valve_handle,blue_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:bound_cardboard_block,bound_cardboard_block,create-1.20.1-6.0.8.jar,False
create,create:brass_bars,brass_bars,create-1.20.1-6.0.8.jar,False
create,create:brass_belt_funnel,brass_belt_funnel,create-1.20.1-6.0.8.jar,False
create,create:brass_block,brass_block,create-1.20.1-6.0.8.jar,False
create,create:brass_casing,brass_casing,create-1.20.1-6.0.8.jar,False
create,create:brass_door,brass_door,create-1.20.1-6.0.8.jar,False
create,create:brass_encased_cogwheel,brass_encased_cogwheel,create-1.20.1-6.0.8.jar,True
create,create:brass_encased_large_cogwheel,brass_encased_large_cogwheel,create-1.20.1-6.0.8.jar,True
create,create:brass_encased_shaft,brass_encased_shaft,create-1.20.1-6.0.8.jar,True
create,create:brass_funnel,brass_funnel,create-1.20.1-6.0.8.jar,False
create,create:brass_ladder,brass_ladder,create-1.20.1-6.0.8.jar,False
create,create:brass_scaffolding,brass_scaffolding,create-1.20.1-6.0.8.jar,False
create,create:brass_table_cloth,brass_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:brass_tunnel,brass_tunnel,create-1.20.1-6.0.8.jar,False
create,create:brown_nixie_tube,brown_nixie_tube,create-1.20.1-6.0.8.jar,False
create,create:brown_postbox,brown_postbox,create-1.20.1-6.0.8.jar,False
create,create:brown_sail,brown_sail,create-1.20.1-6.0.8.jar,False
create,create:brown_seat,brown_seat,create-1.20.1-6.0.8.jar,False
create,create:brown_table_cloth,brown_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:brown_toolbox,brown_toolbox,create-1.20.1-6.0.8.jar,False
create,create:brown_valve_handle,brown_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:calcite_pillar,calcite_pillar,create-1.20.1-6.0.8.jar,False
create,create:cardboard_block,cardboard_block,create-1.20.1-6.0.8.jar,False
create,create:cart_assembler,cart_assembler,create-1.20.1-6.0.8.jar,False
create,create:chain_conveyor,chain_conveyor,create-1.20.1-6.0.8.jar,False
create,create:cherry_window,cherry_window,create-1.20.1-6.0.8.jar,False
create,create:cherry_window_pane,cherry_window_pane,create-1.20.1-6.0.8.jar,False
create,create:chocolate,chocolate,create-1.20.1-6.0.8.jar,False
create,create:chute,chute,create-1.20.1-6.0.8.jar,False
create,create:clipboard,clipboard,create-1.20.1-6.0.8.jar,False
create,create:clockwork_bearing,clockwork_bearing,create-1.20.1-6.0.8.jar,False
create,create:clutch,clutch,create-1.20.1-6.0.8.jar,False
create,create:cogwheel,cogwheel,create-1.20.1-6.0.8.jar,False
create,create:content_observer,content_observer,create-1.20.1-6.0.8.jar,False
create,create:contraption_controls,contraption_controls,create-1.20.1-6.0.8.jar,False
create,create:controller_rail,controller_rail,create-1.20.1-6.0.8.jar,False
create,create:controls,controls,create-1.20.1-6.0.8.jar,False
create,create:copper_backtank,copper_backtank,create-1.20.1-6.0.8.jar,False
create,create:copper_bars,copper_bars,create-1.20.1-6.0.8.jar,False
create,create:copper_casing,copper_casing,create-1.20.1-6.0.8.jar,False
create,create:copper_door,copper_door,create-1.20.1-6.0.8.jar,False
create,create:copper_ladder,copper_ladder,create-1.20.1-6.0.8.jar,False
create,create:copper_scaffolding,copper_scaffolding,create-1.20.1-6.0.8.jar,False
create,create:copper_shingle_slab,copper_shingle_slab,create-1.20.1-6.0.8.jar,False
create,create:copper_shingle_stairs,copper_shingle_stairs,create-1.20.1-6.0.8.jar,False
create,create:copper_shingles,copper_shingles,create-1.20.1-6.0.8.jar,False
create,create:copper_table_cloth,copper_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:copper_tile_slab,copper_tile_slab,create-1.20.1-6.0.8.jar,False
create,create:copper_tile_stairs,copper_tile_stairs,create-1.20.1-6.0.8.jar,False
create,create:copper_tiles,copper_tiles,create-1.20.1-6.0.8.jar,False
create,create:copper_valve_handle,copper_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:copycat_bars,copycat_bars,create-1.20.1-6.0.8.jar,False
create,create:copycat_base,copycat_base,create-1.20.1-6.0.8.jar,False
create,create:copycat_panel,copycat_panel,create-1.20.1-6.0.8.jar,False
create,create:copycat_step,copycat_step,create-1.20.1-6.0.8.jar,False
create,create:creative_crate,creative_crate,create-1.20.1-6.0.8.jar,True
create,create:creative_fluid_tank,creative_fluid_tank,create-1.20.1-6.0.8.jar,False
create,create:creative_motor,creative_motor,create-1.20.1-6.0.8.jar,False
create,create:crimsite,crimsite,create-1.20.1-6.0.8.jar,False
create,create:crimsite_pillar,crimsite_pillar,create-1.20.1-6.0.8.jar,False
create,create:crimson_window,crimson_window,create-1.20.1-6.0.8.jar,False
create,create:crimson_window_pane,crimson_window_pane,create-1.20.1-6.0.8.jar,False
create,create:crushing_wheel,crushing_wheel,create-1.20.1-6.0.8.jar,False
create,create:crushing_wheel_controller,crushing_wheel_controller,create-1.20.1-6.0.8.jar,False
create,create:cuckoo_clock,cuckoo_clock,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite,cut_andesite,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_brick_slab,cut_andesite_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_brick_stairs,cut_andesite_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_brick_wall,cut_andesite_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_bricks,cut_andesite_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_slab,cut_andesite_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_stairs,cut_andesite_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_andesite_wall,cut_andesite_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine,cut_asurine,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_brick_slab,cut_asurine_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_brick_stairs,cut_asurine_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_brick_wall,cut_asurine_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_bricks,cut_asurine_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_slab,cut_asurine_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_stairs,cut_asurine_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_asurine_wall,cut_asurine_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite,cut_calcite,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_brick_slab,cut_calcite_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_brick_stairs,cut_calcite_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_brick_wall,cut_calcite_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_bricks,cut_calcite_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_slab,cut_calcite_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_stairs,cut_calcite_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_calcite_wall,cut_calcite_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite,cut_crimsite,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_brick_slab,cut_crimsite_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_brick_stairs,cut_crimsite_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_brick_wall,cut_crimsite_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_bricks,cut_crimsite_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_slab,cut_crimsite_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_stairs,cut_crimsite_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_crimsite_wall,cut_crimsite_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate,cut_deepslate,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_brick_slab,cut_deepslate_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_brick_stairs,cut_deepslate_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_brick_wall,cut_deepslate_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_bricks,cut_deepslate_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_slab,cut_deepslate_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_stairs,cut_deepslate_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_deepslate_wall,cut_deepslate_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite,cut_diorite,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_brick_slab,cut_diorite_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_brick_stairs,cut_diorite_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_brick_wall,cut_diorite_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_bricks,cut_diorite_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_slab,cut_diorite_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_stairs,cut_diorite_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_diorite_wall,cut_diorite_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone,cut_dripstone,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_brick_slab,cut_dripstone_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_brick_stairs,cut_dripstone_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_brick_wall,cut_dripstone_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_bricks,cut_dripstone_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_slab,cut_dripstone_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_stairs,cut_dripstone_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_dripstone_wall,cut_dripstone_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_granite,cut_granite,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_brick_slab,cut_granite_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_brick_stairs,cut_granite_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_brick_wall,cut_granite_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_bricks,cut_granite_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_slab,cut_granite_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_stairs,cut_granite_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_granite_wall,cut_granite_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone,cut_limestone,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_brick_slab,cut_limestone_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_brick_stairs,cut_limestone_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_brick_wall,cut_limestone_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_bricks,cut_limestone_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_slab,cut_limestone_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_stairs,cut_limestone_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_limestone_wall,cut_limestone_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum,cut_ochrum,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_brick_slab,cut_ochrum_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_brick_stairs,cut_ochrum_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_brick_wall,cut_ochrum_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_bricks,cut_ochrum_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_slab,cut_ochrum_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_stairs,cut_ochrum_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_ochrum_wall,cut_ochrum_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia,cut_scorchia,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_brick_slab,cut_scorchia_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_brick_stairs,cut_scorchia_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_brick_wall,cut_scorchia_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_bricks,cut_scorchia_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_slab,cut_scorchia_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_stairs,cut_scorchia_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_scorchia_wall,cut_scorchia_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria,cut_scoria,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_brick_slab,cut_scoria_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_brick_stairs,cut_scoria_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_brick_wall,cut_scoria_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_bricks,cut_scoria_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_slab,cut_scoria_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_stairs,cut_scoria_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_scoria_wall,cut_scoria_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff,cut_tuff,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_brick_slab,cut_tuff_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_brick_stairs,cut_tuff_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_brick_wall,cut_tuff_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_bricks,cut_tuff_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_slab,cut_tuff_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_stairs,cut_tuff_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_tuff_wall,cut_tuff_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium,cut_veridium,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_brick_slab,cut_veridium_brick_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_brick_stairs,cut_veridium_brick_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_brick_wall,cut_veridium_brick_wall,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_bricks,cut_veridium_bricks,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_slab,cut_veridium_slab,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_stairs,cut_veridium_stairs,create-1.20.1-6.0.8.jar,False
create,create:cut_veridium_wall,cut_veridium_wall,create-1.20.1-6.0.8.jar,False
create,create:cyan_nixie_tube,cyan_nixie_tube,create-1.20.1-6.0.8.jar,False
create,create:cyan_postbox,cyan_postbox,create-1.20.1-6.0.8.jar,False
create,create:cyan_sail,cyan_sail,create-1.20.1-6.0.8.jar,False
create,create:cyan_seat,cyan_seat,create-1.20.1-6.0.8.jar,False
create,create:cyan_table_cloth,cyan_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:cyan_toolbox,cyan_toolbox,create-1.20.1-6.0.8.jar,False
create,create:cyan_valve_handle,cyan_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:dark_oak_window,dark_oak_window,create-1.20.1-6.0.8.jar,False
create,create:dark_oak_window_pane,dark_oak_window_pane,create-1.20.1-6.0.8.jar,False
create,create:deepslate_pillar,deepslate_pillar,create-1.20.1-6.0.8.jar,False
create,create:deepslate_zinc_ore,deepslate_zinc_ore,create-1.20.1-6.0.8.jar,False
create,create:deployer,deployer,create-1.20.1-6.0.8.jar,False
create,create:depot,depot,create-1.20.1-6.0.8.jar,False
create,create:desk_bell,desk_bell,create-1.20.1-6.0.8.jar,True
create,create:diorite_pillar,diorite_pillar,create-1.20.1-6.0.8.jar,False
create,create:display_board,display_board,create-1.20.1-6.0.8.jar,True
create,create:display_link,display_link,create-1.20.1-6.0.8.jar,True
create,create:dripstone_pillar,dripstone_pillar,create-1.20.1-6.0.8.jar,False
create,create:elevator_contact,elevator_contact,create-1.20.1-6.0.8.jar,False
create,create:elevator_pulley,elevator_pulley,create-1.20.1-6.0.8.jar,False
create,create:encased_chain_drive,encased_chain_drive,create-1.20.1-6.0.8.jar,True
create,create:encased_fan,encased_fan,create-1.20.1-6.0.8.jar,True
create,create:encased_fluid_pipe,encased_fluid_pipe,create-1.20.1-6.0.8.jar,True
create,create:experience_block,experience_block,create-1.20.1-6.0.8.jar,False
create,create:exposed_copper_shingle_slab,exposed_copper_shingle_slab,create-1.20.1-6.0.8.jar,False
create,create:exposed_copper_shingle_stairs,exposed_copper_shingle_stairs,create-1.20.1-6.0.8.jar,False
create,create:exposed_copper_shingles,exposed_copper_shingles,create-1.20.1-6.0.8.jar,False
create,create:exposed_copper_tile_slab,exposed_copper_tile_slab,create-1.20.1-6.0.8.jar,False
create,create:exposed_copper_tile_stairs,exposed_copper_tile_stairs,create-1.20.1-6.0.8.jar,False
create,create:exposed_copper_tiles,exposed_copper_tiles,create-1.20.1-6.0.8.jar,False
create,create:factory_gauge,factory_gauge,create-1.20.1-6.0.8.jar,False
create,create:fake_track,fake_track,create-1.20.1-6.0.8.jar,False
create,create:fluid_pipe,fluid_pipe,create-1.20.1-6.0.8.jar,False
create,create:fluid_tank,fluid_tank,create-1.20.1-6.0.8.jar,False
create,create:fluid_valve,fluid_valve,create-1.20.1-6.0.8.jar,False
create,create:flywheel,flywheel,create-1.20.1-6.0.8.jar,False
create,create:framed_glass,framed_glass,create-1.20.1-6.0.8.jar,False
create,create:framed_glass_door,framed_glass_door,create-1.20.1-6.0.8.jar,False
create,create:framed_glass_pane,framed_glass_pane,create-1.20.1-6.0.8.jar,False
create,create:framed_glass_trapdoor,framed_glass_trapdoor,create-1.20.1-6.0.8.jar,False
create,create:gantry_carriage,gantry_carriage,create-1.20.1-6.0.8.jar,False
create,create:gantry_shaft,gantry_shaft,create-1.20.1-6.0.8.jar,False
create,create:gearbox,gearbox,create-1.20.1-6.0.8.jar,False
create,create:gearshift,gearshift,create-1.20.1-6.0.8.jar,False
create,create:glass_fluid_pipe,glass_fluid_pipe,create-1.20.1-6.0.8.jar,False
create,create:granite_pillar,granite_pillar,create-1.20.1-6.0.8.jar,False
create,create:gray_nixie_tube,gray_nixie_tube,create-1.20.1-6.0.8.jar,False
create,create:gray_postbox,gray_postbox,create-1.20.1-6.0.8.jar,False
create,create:gray_sail,gray_sail,create-1.20.1-6.0.8.jar,False
create,create:gray_seat,gray_seat,create-1.20.1-6.0.8.jar,False
create,create:gray_table_cloth,gray_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:gray_toolbox,gray_toolbox,create-1.20.1-6.0.8.jar,False
create,create:gray_valve_handle,gray_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:green_nixie_tube,green_nixie_tube,create-1.20.1-6.0.8.jar,False
create,create:green_postbox,green_postbox,create-1.20.1-6.0.8.jar,False
create,create:green_sail,green_sail,create-1.20.1-6.0.8.jar,False
create,create:green_seat,green_seat,create-1.20.1-6.0.8.jar,False
create,create:green_table_cloth,green_table_cloth,create-1.20.1-6.0.8.jar,True
create,create:green_toolbox,green_toolbox,create-1.20.1-6.0.8.jar,False
create,create:green_valve_handle,green_valve_handle,create-1.20.1-6.0.8.jar,False
create,create:hand_crank,hand_crank,create-1.20.1-6.0.8.jar,False
create,create:haunted_bell,haunted_bell,create-1.20.1-6.0.8.jar,False
create,create:honey,honey,create-1.20.1-6.0.8.jar,False
create,create:horizontal_framed_glass,horizontal_framed_glass,create-1.20.1-6.0.8.jar,False
create,create:horizontal_framed_glass_pane,horizontal_framed_glass_pane,create-1.20.1-6.0.8.jar,False
